host_id,h_gen,h_age,h_etn,host_since_year
f4e6ec629a0dcb876d765c3a0a1d1dad,Female,18-29,White,2019
b7dcecbf5f7af8e7558f833682db1f89,Male,30-39,Black,2016
21923b7d58ae03ef71730fb6d893a98b,Female,18-29,Others,2015
3a2ca24fb70e5908ffbc9fe908b8560a,Female,18-29,Black,2015
40ac5db829bc3a194b674a3acf8a0639,Male,30-39,Others,2015
b5a19eb19957c8f5de97cdcf3552fe1b,Male,40+,White,2012
144516632168b1e7ca6649c4586a295e,Male,30-39,White,2016
c7852f516618bb9faca71638f2a3b43c,Female,18-29,White,2019
877ad206f46dbcd677a6bae70f89657f,Female,18-29,White,2017
23521bc9e6f397a61bfef06431b3d54c,Female,40+,White,2019
6766ca995aa8802d0cc121a5d6201ea7,Male,30-39,White,2014
7aa1ed97e5596fe473815a3662719ba4,Male,40+,White,2014
a69b6212d8ee46ed0d5e0f3711a82b31,Female,30-39,White,2018
71cdda0955e8cefb51968667b95d1c86,Female,30-39,White,2019
23745ffd33e91f6031e9e620e611ca2e,Male,30-39,Asian,2015
65b90a9e5fe8e45282314fe414a7b7ae,Female,30-39,White,2019
0bf8cf958c5b435c89a223ab71b5565f,Female,30-39,White,2018
0b956ab16099352125b4e6a4aa4acf6d,Female,18-29,White,2016
0f700c2c668c3cb2c24843ead341633e,Male,40+,White,2019
20a22de68503f1bb84449604e41d0b67,Male,40+,Others,2019
69b906f5e4ee4d8545a21e135b208dbd,Male,18-29,White,2019
da60be35af84ac14a59b796bc114f73e,Male,30-39,White,2019
5aa4e1b9e18b9d641f8c37640d69397e,Male,30-39,Others,2014
4c368fab234eb9a5013425bae06ddafe,Male,30-39,White,2019
f90eeda970271837ef19cdea4906fad5,Female,18-29,White,2011
1ea2dfbe9ac8c4fff9f8957c813fd199,Female,40+,White,2018
4679b6b78a6fe286077ce055733cbba4,Female,40+,White,2013
a5b3f02e123af68b2baa9099b2f0d605,Female,18-29,Others,2019
8fe7fa3c971a5ca512eddd7282e93e8e,Female,18-29,Others,2016
63a8521635def60b658f19e733446209,Male,40+,Others,2018
4bdee8a4bdc0c7a5fe3f253f8805e385,Female,18-29,Others,2019
68952926a10df2416b42fbb0a54bd2b5,Female,18-29,White,2016
faa0105ebedae91bea780badde285b4c,Female,18-29,White,2016
5058523df75506d8494ec0a721696f21,Male,30-39,White,2019
b417bc5c502308b0d3bf529c98ee3512,Female,18-29,White,2011
7a0ece26f88497c5f45d9e508b2bf59e,Female,18-29,Others,2019
b1906e0dd4a957e419cbf74140f8ec20,Male,30-39,White,2015
aebbcbdb72bc13324d48d7c94411f361,Male,30-39,Others,2019
3fab879f0af93ef26c4871ad8994c958,Male,18-29,White,2015
0406ab61fb95704a963cd96d56f429f5,Female,18-29,White,2017
10b580610f471e4f53fdaceff9bec939,Male,40+,Others,2015
85f9683cefbc482badb7855d40591e35,Female,30-39,White,2014
e06b5a0501a744ed7cfbf1ec6b5edd34,Male,30-39,Others,2016
32167a310bd0eb3df5d276fd83883bb2,Female,18-29,Others,2012
bce14abe06ab9399f47855ed437b786d,Female,40+,White,2015
6591dc0f250b7a3a9bc71a93d5457a93,Female,18-29,White,2019
2f096fb9536544bf9881fce66ea0e2c9,Female,40+,Black,2019
b2c2bbd458dc327c66197356d8dad1a6,Female,30-39,White,2019
5127d75322bc07f600b3329a6238da12,Female,40+,White,2019
5f4717ae531338d2999d64829a7733bf,Female,30-39,Others,2013
b5089c9dae527bee9aa9fb97dde72075,Male,30-39,Others,2014
5415c524831e104dde1bde483ea81b36,Female,18-29,Others,2014
b9b83b2c820f9bf4b7ef96441b18a290,Male,30-39,Others,2018
b870c5ad2575a0c1b3594635ee00d186,Male,30-39,White,2015
7674d6013d2ce9e38bdb6393d2b26988,Male,18-29,Others,2018
56b63d397f72da3bb4ad2aba25a33f07,Male,30-39,Black,2014
bdd2f7077af0d426d951ea01e0ed5a68,Male,18-29,Others,2018
7bc8b1e360c97debafe81021f023f81d,Female,30-39,Others,2015
0f586aa7fbd168bf1e18e0881b8ec6aa,Female,18-29,White,2016
96b4132609ef9149d82690668bcc89d7,Female,30-39,Others,2018
a8a7a0f65de15256e448fdb605cb7234,Male,30-39,Others,2016
d68b3faa25f6d76b675ef4cbe1758c8c,Female,18-29,Others,2016
77670931aecc504807ddff42ee2a4ab6,Male,40+,Others,2016
d7bdcbe644f7dc9a3c0fa0ea4098eb63,Male,30-39,Others,2014
377c767fd2e0f081dc99824b24854e56,Male,18-29,Others,2018
e25a4b233a10a27dcae392f572d39d61,Female,18-29,Asian,2015
90f3d35036e188b8d0a9aa21f81a6aa5,Female,30-39,White,2014
2584217beca71a3d9bb8346346a28d15,Male,30-39,White,2017
6c6f8b43a18d954a6e56c1dfa9bfdb64,Male,40+,White,2019
64e226b776cab0b08b366ef19fd1cd8a,Female,30-39,Others,2015
aedc45c68bdc44e6dbab87f51d52fcfa,Female,18-29,White,2018
79832d59740296ef7853799c68b1f1a6,Female,18-29,White,2019
c86c6d8c2bed080eb62c0dd5b6a95212,Female,30-39,Others,2018
22e75f7401873b03d557e0c42681ebd4,Female,18-29,White,2017
494caba682300ccec7df9d0cc4009baa,Male,40+,Black,2018
32c558a66852e110c0d789f4556071f9,Male,30-39,Black,2016
9a43bcf958243664110efb1eaabdb230,Male,40+,White,2016
257fd4b3f620968d7e3c4e48cde84057,Male,30-39,White,2012
8ae23702a865a801468d053e2c68fdd8,Male,30-39,White,2016
42df901ef093565c84afa5306a9bce0f,Female,30-39,Black,2016
60541794d97a68f40a87bb53cceb20bc,Male,40+,White,2014
f5fa94685eb898851cab01cdce7dc92a,Female,40+,White,2015
ea5750e77b41f378c6cf66a5b3c2d9fe,Female,30-39,Others,2015
673af87315f5094f658f8b6df57a311d,Female,40+,Asian,2013
0c56724ec26e8c4eca37ec8574089da6,Female,40+,White,2015
52e24861a3435956f233d3f7ea5b5c20,Female,40+,White,2019
e89c724362ddb083b2e62ed17428590d,Male,18-29,Others,2018
4ea0cd567760a60f47a3588f4850481b,Female,18-29,White,2019
553760dc40f6e114439b6a10358b0cef,Female,40+,White,2015
fb81f221c23277b76f3d3b5926089cc6,Male,30-39,White,2014
bf4efcf135d2d9e816d38400b75dd180,Male,18-29,Asian,2018
b58b35fa1c2e5ee557bde718e0c9dd74,Female,30-39,White,2012
42cb89f4e9cdbb4dbfa1ffb76cd2056d,Female,30-39,White,2018
865a31b58d64382c9fa63a54459990f2,Male,30-39,Black,2019
d7092f25cafb1ca2cb83cd120a345fdd,Female,30-39,White,2019
31e4a4dc322c92f4e9fde89109e72fd3,Female,18-29,White,2016
fec0180087c76814a41ca6c846dcc6eb,Male,30-39,White,2019
99e2d316758169da9d5e3e55d343ce4a,Male,30-39,White,2018
63c8961739afc0a1271d002348d24d11,Female,30-39,White,2019
5eb4b59bb67aa5819c7add91fd0a9cf6,Female,30-39,White,2018
dab2d41bff2e991ab024cda88a6b5945,Female,40+,Others,2015
3f933261acf84d48cd440073359b7762,Female,40+,White,2017
2551b412df1a4cb80629ce57ca7654b7,Male,30-39,White,2013
af517d136936f0b1617837f911939686,Female,30-39,Others,2018
132648a01dc27522e19e2e2f7d4e2dc3,Female,18-29,White,2018
f1cf6fb9b68e63de07f89595d8e01c42,Female,18-29,White,2015
0d539d7a75a57c8603bf4c53d46b5583,Female,40+,White,2019
84a34725dc674d8687e69a498195d1b9,Female,18-29,Black,2014
bc17743fa03c269357c198303f64462e,Female,30-39,White,2019
9dba136a839b8826ab4b1515629c20a3,Female,40+,White,2013
40c533563d40c77d069906d36aa90464,Female,30-39,White,2017
b62ad930d61a211d84b46b31feb400c3,Female,18-29,White,2018
ffe6e7f78a6ef38cb1db1887846c9746,Female,30-39,Others,2018
55e98a4f1571dc1fe2fbd0ec81a62ed0,Male,18-29,Others,2018
e153470188df40894d0fa85b2890a1f7,Female,30-39,White,2017
24948e0ed11093fc7610c6477007f872,Female,30-39,White,2019
e1cf2b8eb74814b7f91def387ee3c0ef,Female,30-39,White,2019
27da7a725ebf78daaaa5c77347215f41,Female,18-29,White,2019
c0ef0dd210207507bb837cbeb99de192,Female,18-29,Others,2019
2fafc9774309cda8c0625de2197383c2,Female,30-39,White,2013
43bacb4e649a0d139eb6b29623000a76,Male,40+,White,2013
1d3f7d0266fbf278ba2332eeb5eb9bae,Male,30-39,Others,2015
06e8b77da72d3256f6253e84da42cf45,Female,18-29,White,2016
02f21bf6e2fcf6ae18a99fc3433968b7,Female,18-29,White,2016
f026109faa49862acb770fcefe8c8d71,Female,18-29,Others,2018
4a6f6175735a4416ee1611feed1f4c44,Male,30-39,White,2019
a6dbfa22033d729a1cfc512c6c830c17,Male,30-39,Others,2016
c6882e039c23dc45146835f407ec8826,Female,30-39,White,2019
568608588db320601ee5d83e0af42f97,Male,30-39,Black,2016
3c3a70e51c31aabb28422c73f74bba87,Female,18-29,White,2014
e7bc6a205191e2c9e3880b8a1ec61f2d,Female,18-29,White,2015
0783052478a0f05961efe27be6df4245,Male,40+,White,2017
2a519272afe46cdbd13d6c6db206b101,Female,30-39,White,2017
28616436683cd5a38720b51172906d93,Female,40+,White,2016
23d53afa2846f6fa467c69cdfcac5cf0,Female,18-29,White,2016
f20ea0043868359ade407fd06d71ef06,Male,18-29,Others,2018
51c620a6f2830dc912f711366ccc89f4,Male,30-39,Black,2014
d778a225c77bd489f34714a5648dd46b,Male,40+,Others,2017
eaff9f4f5403746e05dd109ba5afc279,Female,30-39,White,2014
3f0bd7701a0c9df27a2218878f96a3e1,Male,30-39,Others,2014
b1ac4b2cfd9920b1329d5b6ddb2aa752,Male,30-39,Others,2015
56541f137dd4704833c15c820ee0c592,Female,18-29,White,2014
41136412f5dd20d647075e6be331c9c6,Female,30-39,White,2015
2c977ba10a0fa5f2da3257c46bdfd27b,Male,30-39,Others,2017
6f023dce9b8d06348f8b9ee124a67d1d,Female,30-39,White,2017
6662b06318b3e3b31eae00a6eabf2a80,Female,18-29,Others,2017
600e83e1f5fe824df34bb7562fbbc628,Male,30-39,Others,2017
1713ff0f106ccb41b24b33d0c02c6fa9,Male,30-39,White,2018
91e936fa856dd57ffae7c1d20da06106,Female,18-29,White,2013
fb3c2198b0639179601193a24838b50e,Female,30-39,White,2013
9633a3140314bf0d5fa132554f285d36,Female,18-29,White,2010
24ad3d21085f1b124eb8bae02969bc28,Female,18-29,White,2019
b47db747b6ad5afa4435c15538c60351,Female,40+,White,2018
8cf29dc80765223148566485f420200f,Male,18-29,Others,2019
bd968481da9e4f8cb829563f321fd202,Female,40+,White,2018
b49577a7b390118b9b60d6a03e952177,Male,30-39,Black,2019
8ef076d8a1de514cb149f4419c43b230,Male,30-39,White,2019
148fb676bccf17d8e09ae2f748c4100f,Female,30-39,White,2018
d8f9966760c7a5e51e66b74a73a2761b,Female,18-29,Asian,2019
c445c66dca58843fbb723628f5b07a48,Female,30-39,Others,2015
a2456ccfae70d7dc99c00c5318f9a726,Female,40+,White,2014
d7ee29ab717deae773f0ac06bb71b8eb,Female,18-29,White,2013
34b684992c7297b8d8a2fbcc1bcd8e20,Male,30-39,Black,2014
8de7dea16051650a8e0cba558026f79e,Male,30-39,Others,2015
81648c053dcef09c13b98808e2e8ffcf,Male,30-39,Others,2016
965d942e4a288cfb442a50498735dc90,Male,30-39,Others,2014
c01da25e73491312165e55622c53d0ca,Male,30-39,Asian,2012
0010696723048dfe33027cd94ab8d2c3,Male,18-29,White,2019
c69091af92eac18311fea80875c7b143,Male,30-39,White,2018
20860fb1862dafd96339d045e55a30ff,Female,18-29,Others,2019
db45334a894aa98caec64d4f271762d9,Male,40+,White,2019
e0eae67cf502c860ff1af3aa8e858eee,Female,30-39,White,2019
8bf1d5c8b72068ae051c0d9df1abfc30,Male,40+,Asian,2018
d8a8a4eaf65fe3ba9fcc6be7f1bef053,Male,40+,Asian,2018
ab96834f023d74afe8434fef0695c811,Male,18-29,Others,2019
7cbd91feacb3e29272f83d6192bf6b92,Male,40+,Black,2018
1190244f57a15e837d9eb4e2731827a6,Male,30-39,Others,2016
1a48b8c51dd479a686facca52e5bfdb8,Female,18-29,White,2014
c228b712afbc29e63659729d9e547b07,Female,18-29,White,2012
c007458696959ce8e762d9eaf47e49e5,Male,30-39,White,2017
1d8dc46105523db5d88b93903f27f62b,Male,40+,White,2015
2a3d6aabbfdc6af6c1e153cacacfc783,Male,30-39,White,2016
c80ebd04cdb42e78e4e1e49d76e7e3fd,Female,40+,White,2017
0dbb8da4a75f29adffcc29ca6e926a9c,Male,30-39,White,2016
5eb798b8eea8a64017ef1c3c4b0fbc2f,Female,18-29,Asian,2019
b191a0929513964940861b6a9c98de4a,Male,30-39,White,2014
439de144e32c8305eb697a3978e324e0,Male,40+,Others,2017
1bd591ccb7faa14fe174ad3df9d14030,Male,40+,Others,2012
3d068407238114071a683e00ebbbbf79,Female,40+,Others,2019
bbae56fb9f111e72a3a40076ec797aeb,Male,30-39,White,2019
d294f876dcec0966f2b26ed5e9a3b130,Male,30-39,White,2018
2898a5d34a3f46b82ef5bc78a06bd759,Female,30-39,White,2015
2a1d6440223a057f79badb0dfe0d168c,Female,30-39,Black,2018
22fb79034553c322a9fec568ca6ad634,Female,18-29,Asian,2019
afee61a343a224cd0cb16f8c3f4bd942,Female,18-29,Others,2018
8ceba002e535daa45d4b6588cc4feaac,Female,18-29,Asian,2019
e170f54429973460cf4357ad40e6b5af,Male,30-39,Others,2014
64270fc5ee03f5f4f087e3d98b51543c,Male,30-39,White,2018
bf6aa4b9a29737825791f2e239381ccf,Male,40+,White,2016
c919192346b89cad75cef855834cf16d,Female,40+,White,2011
da63aa554c6a43f0aa00b8f9837c5f1f,Female,18-29,White,2017
48844aa3d24b7f37bcc8ad268fd03faa,Male,30-39,Others,2016
5238d4f343fdf5c6c19f990e875ff5d2,Female,18-29,White,2017
9e002fe7c5ac3ca951a14ca5120d22cd,Female,30-39,White,2012
077433dd814a82aa90f826b36bf4ba82,Male,40+,White,2018
99e1889ec8cc58a947d7fa84229e8ae8,Male,40+,White,2019
a6ea52044ad58e7f044696e7de444db0,Female,18-29,White,2013
a6cf47defc12b405a77586794c08e131,Female,30-39,Others,2019
a6a003caabdc1be4810ec39ee97b91d6,Male,40+,Asian,2018
6566d767ef94058cbc21803d83bf6fe4,Female,40+,Black,2019
71aefb9a1715ea8faf789892db506f66,Male,40+,Others,2017
eb6e63a445f04d79ad04bbdabb37c393,Female,18-29,Others,2019
9923fc07bccb72e17740a2ec97de819c,Male,30-39,White,2019
af5cd162c2b33a7ff1af04c5778886eb,Female,18-29,White,2015
847cc50a48b29d84f2e49f73c7d8e9d3,Female,30-39,Others,2019
9227ecfa40a9c785cd34980320c3cd67,Female,18-29,White,2016
8d9efac5e86cb0b22513fbc049739061,Male,40+,White,2016
2fa61c680b5ef0160311234bc7bf456a,Female,30-39,White,2019
52196c2fb5f0c462f30bee48e11c5789,Male,30-39,White,2019
87ebc129edd90e1870de07aa91f2a6a2,Male,18-29,White,2019
77066149384260adb2ffd1fa14918646,Female,30-39,Others,2012
577aa6408d1e2503e0bdfcb51ac9f406,Male,40+,White,2019
89b7d3070481e26769f19b6666fca332,Female,18-29,White,2019
276c7c6afa48c78a0ac1126c5d33d05e,Female,30-39,Asian,2014
42baac853e83fc31fd0ad1b8b69ba50f,Female,30-39,Others,2019
3206d0b5a803c9c826fd30a6e42ecde0,Female,30-39,Others,2019
eba5aac824a9958804ec7eb91281ef1e,Male,30-39,Asian,2016
6ff2160bca3ced921f7f300c0ea08d18,Female,30-39,Others,2019
577f5c2da3202384dd1cd9730ef439a7,Female,18-29,White,2018
c16e950c51702c2df513303f946a74e5,Female,18-29,White,2018
7a29994d1b0cbe7c1fa688e58c0b8fc2,Female,40+,White,2019
aad6f59d82282c2d1b5b3088a61dfaf1,Male,30-39,Others,2018
472447b02fb8799a6bfcd1d8e960d49f,Female,30-39,White,2017
8ac1059eeb73d34166a7a9119dab9dcc,Female,18-29,White,2013
9d44a6f8442fbe2bc4edd7f6deba0516,Male,30-39,Others,2019
f3f208f65e3f345d8f65a22376d70023,Male,30-39,Others,2019
7f205d85400c746935fe2ba1891f1980,Male,30-39,White,2014
e08bded7ec1488e0f37efaf359ba238b,Female,18-29,White,2014
2b2b1a5aaf2e42c7b3b481d664dc78b7,Female,18-29,Others,2014
8be95155c5edc8bc5a193954a78f1680,Male,18-29,White,2019
070d45a531b08b61e5f15a99b62cefb9,Male,18-29,White,2019
b062f71a13981b113a5d337a972e4fe9,Male,18-29,White,2013
11980e9855cc87339249a1f7e8516bff,Male,30-39,Black,2017
534e596a9a1da3a4ceb25f056072f2b2,Female,18-29,White,2016
30d297a8080f94cf3c4938d7bb8bbff8,Male,30-39,Others,2018
c21a648948948d32827a097e42468415,Female,30-39,Others,2011
622f55f9849f38849330572090d71a4a,Male,18-29,White,2011
5c878ee33bdf3c1313f4a6fcc898a34b,Female,18-29,Others,2019
75e896542ab55f9e00338c3d86d5262a,Female,40+,White,2012
73d309dc33fe2a4dfde4aa1f76fe5402,Male,40+,White,2011
520ddcaee9db67b3e2955c8b655b8eba,Male,30-39,Others,2019
9c2e9a355b870dea87ed9f76b20fb688,Female,30-39,Black,2017
dc8a6a5ff471c30b956bb4118a7c6305,Male,30-39,White,2012
565e8a0bfed1dc6d9b840de16289bb89,Male,30-39,White,2014
51903c53960a8e8a7fa9b79fc74ec937,Male,30-39,White,2014
83cd03c0f73252ef953fa6b2757a8aea,Female,30-39,White,2018
b3491cad6ca2d680c2ae2d9c9fcff686,Male,30-39,Others,2011
dacf7f565dccf139b0368fbc088abe12,Male,40+,Others,2015
faeb4c95e88aa46bd36ee9002be535a4,Female,30-39,White,2016
c92153fa164135c54e6947fef41c9260,Female,30-39,Black,2019
c98ab28b25afc8d6941f79ddc1f22ae1,Female,40+,White,2017
01bd5a03f575aec4e2cbb4044dabe1bb,Male,30-39,Others,2015
d46ee50fca9dfe0e8ec3b788036634c7,Male,30-39,Others,2014
12bd164eb8056107d2d1cedbb369e3fe,Male,30-39,Others,2019
f85cb4928d502a87556931d138b4a4eb,Male,30-39,White,2016
bd2774e5e9fa068f72d530acdf3a18b6,Female,30-39,Others,2011
4d4aecd868ff02f0543a123198d9a294,Male,30-39,Asian,2012
8209d1287eaadba13ba0cf2a28cd436e,Male,40+,White,2018
d04b56cb5d270a17997d15b003318e72,Male,40+,White,2018
bd2fa133d800de70cb8634de030d0fd4,Female,18-29,White,2018
51a1ac02bce118ca9e66b4df7b7b1067,Male,30-39,White,2015
74eb5d4dab69c9c4dbadbf14ef507736,Male,40+,Others,2019
0fd07e733063def19a6b63f629154386,Male,30-39,Others,2019
549ebcc12999a9e5db7893941e0fa1d9,Female,30-39,Others,2017
a824f88e8392b16664a0e972f80576fc,Male,40+,Asian,2018
c605ed68b7cd96a4ee4e06f79ee4d328,Male,30-39,White,2015
790f51534c9697420e91a65d6230c519,Male,40+,Others,2015
12e48e595b62f8d6cb71146b662fa047,Male,30-39,Others,2019
b5b34ecd76e49c27dbcb756e53071c02,Male,30-39,Black,2018
7676a23082a3f3c8fd88c3d29ac1445d,Male,18-29,White,2018
34704ea51b71b62b91bb738d19ab3b9a,Male,30-39,Black,2014
5f34702237f4b68496a2dd4c5dbdf465,Female,40+,White,2019
4e654fcd05948cb60c0576c2b23f1df8,Male,30-39,Others,2018
434028d3869472688ae44b9bd2207196,Female,40+,White,2014
ecabe04a84155b446ea2b4801672af5a,Male,30-39,Others,2015
662fea380f8135ffbf102bb858228f92,Male,30-39,Others,2019
1b74886098f949cd024ed13a34eced23,Female,18-29,White,2019
fd1750df152accc6c0a8c20fb1d7ed43,Male,30-39,Others,2015
839ee3ae51b9d5b3eedda799ff4592ac,Male,18-29,Others,2016
4cdbc8bcb27483e17d021bb8c92f7550,Male,30-39,Others,2015
e1bd70339ad32bb907ee02e437189a9e,Female,18-29,Others,2015
d31bc55aa73ba35fa7e55c4fbaae9d5c,Female,30-39,Others,2019
9f2f66c435067a92947cb6fc07edbfae,Female,30-39,White,2014
c8e1e188d570aa09c1c3928ead54b8f6,Male,18-29,Asian,2018
21756bb1a10339cb6a4e7907fb18e13a,Female,30-39,Black,2015
03271cf44908902c0bdc3e3128fd2ace,Male,30-39,White,2019
998961f99ceca9fcc47f040c73ab6d6f,Male,30-39,Others,2015
1d9b8aac9bb75e5f0cfd93e84ad1f8e6,Male,30-39,White,2019
54bed77b24d14c0aad2d001426c0871c,Female,30-39,White,2013
8d0af25526af8a1d77e9c5dbcc5a69de,Male,18-29,Others,2016
f608b7677effb8afafd26c01edcc8890,Female,18-29,Others,2014
f2b36f722d6c02e11f44142090c18759,Male,30-39,Others,2019
bd65a7230f8d2ed078e83eedc4bb8aa1,Female,30-39,Others,2019
d40dad9bfd280a670057617a6cc289b9,Male,30-39,White,2015
dfca645a1d8d2cb56fe7036b38aa8148,Female,40+,White,2015
a2744ecb2c3621cefa913c5c700b3183,Female,18-29,Black,2019
c3126fadf74ac8331a7d0df5cabd09cf,Female,40+,White,2016
25aff493f40315c01a37f0d95ff60438,Male,30-39,Others,2012
9ec999c938665539e8e849c1dfb34b60,Male,30-39,Others,2015
c2fefbb17f307459b74af7df798400db,Female,18-29,White,2013
8d4093a58fdbb76e6331d7b98ad50b89,Female,18-29,Black,2019
b49cb550d1d4f16f4a6d19a5cd14284f,Female,18-29,Others,2013
330ccebd2a02cdeb5219231a5a5a7792,Female,30-39,Others,2018
422c6b1d864dbc46199eb2c7346e118d,Female,18-29,Others,2016
1040b9755d0d62f053cb01670ab29ec2,Female,30-39,Others,2018
3e87cf822fbcfe46ac9ce29667612c09,Female,18-29,White,2014
e014207eb6beceaf1a916a353bb79dc0,Female,18-29,Black,2016
d62df33484d2ced088d03bf4c507ea11,Male,40+,Others,2014
3592a8cf011063bae47a2eeece70e138,Female,18-29,White,2014
159ad8de6a8dcbdc20bb50d03b63bd9a,Male,18-29,Others,2015
4eef52c2d3b1793c35a8cdbdc8531b3f,Female,18-29,Others,2019
a9cf4fad03eee6bc73378c76b0555e44,Female,18-29,Others,2013
44bdcec33686c7fe09ee55c5b297c40e,Male,30-39,Black,2018
c3510238ccfdc0bc9696847fe0959822,Female,18-29,White,2014
bca90dd0f605ff52f51c45bb398f7b01,Male,18-29,Asian,2016
e5b5244f90825daa9c468e60992b5763,Female,18-29,White,2014
90492908bf225ac48e8386dd45851e68,Female,30-39,White,2019
62bb8763626efdb13afc9d95b6b6bc5e,Female,30-39,White,2013
eaa736ddb0d5bc4848e5fce2d871db9e,Female,40+,White,2019
20951efed8bd025357216a602643b5c4,Female,18-29,White,2017
4a323f066c56403e74920ae9a9761d37,Female,30-39,White,2016
42eb73aac288921392ab467b0102d749,Female,30-39,White,2019
2ad7d97ce6c2e03c1ae70aa03ca5973e,Female,40+,White,2018
a9ae6319b57169614ca123abf398cc6e,Female,30-39,White,2019
448b029d96cc56703b9a6b17109ae195,Female,40+,White,2010
3500cb7843b4d8ada58e18ea41b2c3e8,Male,18-29,Others,2019
1a4b232cf5e981de20eef3d32865f81f,Female,18-29,Others,2019
f4d80d8a3e269e2a49bfd13947224ab6,Male,30-39,Black,2018
ff51a0745c2a4c882f7b8e5e4df7e657,Male,40+,White,2018
fda6755e79746ac60485c0655e6b3c06,Female,18-29,White,2019
2889223bbeaa91e7c3538a396cc37873,Female,30-39,White,2019
f802eb34a41ebb03a90cebefd2ad1bb0,Female,30-39,White,2013
98c6e3dc8af9a7fcff5ec4fff48b5f47,Female,18-29,White,2018
24d32a09954142817df4abc941f71b23,Female,18-29,Others,2019
8fb7afbf55fed5244df56cda7cbabab1,Female,30-39,White,2019
5e1184a4c4718c80e22eccaeb95a5f21,Female,18-29,White,2016
6842541d2474c3705d71587c01edc2d6,Female,40+,White,2018
f70ade14765aa5f905b74d3b9675d2d5,Male,30-39,Others,2015
b6b419b167eaa826e0e14e7046807860,Male,30-39,Others,2015
6ed6e386d5caebaf1686a32633027983,Male,40+,Black,2018
2f933bbd66b56adb0a35a6e9ec4f1e71,Female,30-39,White,2016
595bcf656d3557b7a126ee4cd7577cea,Female,40+,White,2019
543e5c2b634220c48465dac25d564b4a,Male,30-39,White,2013
26b06d94da9697e726f8461d94a7dac4,Female,18-29,Others,2018
1ad7da415b6a414d0123650b02b380e1,Male,30-39,Others,2019
d14eb694efb84626e72965586af9ec9b,Female,18-29,Others,2013
a2b70ae082d51e3de292fa25536e025c,Female,30-39,White,2015
e68ec783ce7990e5e008bfd38896ad6c,Female,18-29,White,2019
85d10e63541e56591241a8024d1ca244,Male,30-39,Others,2019
c341c23448ecbec79d50ac719f71c996,Male,30-39,Others,2019
5b2133937e9b1a661fb3ceb068aeec5c,Male,30-39,Others,2019
361fca69fcdebd6b5bfde0a1e7059578,Male,30-39,Others,2019
97ccc7d6056afa7b1dec676b347a8b62,Male,30-39,Others,2019
831a5dd2323c1a56fe343beb9c81d1c0,Male,30-39,Others,2019
cdf515317027fc469e84aca424c25301,Male,30-39,Others,2019
4a5acc9d7bf3f87a8f6586bf0fa29cc5,Male,30-39,Others,2019
c8c4be7e6bdc321c930184132dc72c46,Male,30-39,Others,2019
324a6ba698cf73c6ac951181cb581472,Male,30-39,Others,2019
f962e83081f59b43889732687dc649e1,Male,30-39,Others,2019
c77afa2dd6564c952b2776568762e12d,Male,40+,White,2018
5abf5ba64b7259ea3f660fe014109498,Female,18-29,Black,2017
ab7d64f8e53f0f5d7ff82554ca1c102f,Female,18-29,Others,2016
5a724c727e82fbffb86090154d4ec626,Male,30-39,White,2019
ffda869b18cd355d2e23db33bd494711,Male,30-39,Others,2019
ad8ea06481f65e3acea6688a2a3fb7b0,Female,18-29,Asian,2014
6935fccff35e6d311abbbdb8added0ce,Female,30-39,Others,2013
a0786d7c96059bcdc8ea5701ffe4e195,Female,18-29,Asian,2016
8afad217b94d364a23c98b675eaaf400,Male,30-39,Black,2012
724f4e48588574ffa61bf5606dbb16c6,Female,30-39,White,2016
2203ef591637817740e7b8453d470bbc,Male,30-39,White,2018
34374a68d742dcab0f653885e5ee4bcb,Male,30-39,White,2012
8ceba82c33995a3355787856343c3dfb,Female,30-39,White,2019
b9a7f8697451b5075df4cbff40dd5260,Male,40+,Others,2015
25d4e4b06f4e8f266720a32e47ed4759,Male,40+,White,2015
33c932aed7a1a54aab999169e6fb1f89,Female,18-29,Others,2019
160889d9707ad549a17c0ed51a872476,Female,18-29,Asian,2019
ae940b5cb51a171e5f41a33463cad83b,Female,30-39,Others,2019
67572379ea0163a9dc70f60d623ceb2c,Female,40+,White,2015
33d55d5e4d4ec2f17aeb75fd8f4ed127,Male,30-39,White,2013
b1834c558259c786a8b4fc3251c50a85,Female,18-29,Asian,2010
3b818c837893a17dd3e4e53c93076fc7,Female,40+,White,2019
f5e6ffb457629fd03d513afbbba7c921,Female,30-39,Black,2018
dd5c9ca5332ed83d90eccb9b8f962abe,Male,30-39,Others,2015
976905ce5f6eeeaa86b62ff14259a226,Male,30-39,White,2019
189d8a0caf82c70a07eb56d2922cb18c,Female,30-39,Others,2019
85175a92687796d0e5483b57b6a2d321,Female,30-39,Black,2018
1ce444d7e71eb32b18ae2c6b226633cb,Male,40+,White,2019
c7e2c49f0dbc9eedf47857e193579aba,Male,30-39,Others,2019
d146968bbf5457a7dde172b3762da185,Female,40+,White,2015
b6fbe256eb9f0cabc8b5dba46d3d76c1,Male,40+,Others,2016
509fda5211273d2c1c414a0e6362198a,Male,18-29,Black,2015
d7a77cae2c7f315c8e3307dc948aef07,Female,40+,White,2019
3bfbf4f35eef68338e4b90476fd92eb7,Male,18-29,White,2019
687c5d0c4809dc0b252bbb6a840245e6,Male,40+,Others,2019
1b2221ab6e89ed01df347d5dddbc24b1,Female,30-39,Others,2019
